Order_ID,Order_Date,Customer_ID,Region,Product,Category,Sales,Quantity,Profit
ORD-2024-11188,2023-03-02,CUST-0188,North,Tablet,Electronics,722.14,4,216.54
ORD-2024-11189,2023-02-19,CUST-0037,West,Smartphone,Electronics,184.26,1,32.6
ORD-2024-11190,2023-08-18,CUST-0065,West,Smartphone,Electronics,1887.31,8,256.86
ORD-2024-11191,2023-03-30,CUST-0027,West,Headphones,Electronics,1062.99,6,327.78
ORD-2024-11192,2023-08-07,CUST-0181,West,Chair,Furniture,670.22,5,45.19
ORD-2024-11193,2023-11-04,CUST-0112,East,Headphones,Electronics,766.81,4,224.56
ORD-2024-11194,2023-01-17,CUST-0105,North,Binder,Office Supplies,118.6,6,35.26
ORD-2024-11195,2023-04-25,CUST-0035,East,Laptop,Electronics,691.89,4,273.1
ORD-2024-11196,2023-08-16,CUST-0173,East,Chair,Furniture,974.16,6,128.56
ORD-2024-11197,2023-06-05,CUST-0066,North,Stapler,Office Supplies,21.85,1,2.27
ORD-2024-11198,2023-05-17,CUST-0144,North,Stapler,Office Supplies,40.31,2,6.22
ORD-2024-11199,2023-05-06,CUST-0081,South,Laptop,Electronics,1211.62,7,214.42
ORD-2024-11200,2023-05-21,CUST-0054,East,Paper,Office Supplies,177.79,8,61.24
ORD-2024-11201,2023-09-15,CUST-0031,South,Sofa,Furniture,173.69,1,10.16
ORD-2024-11202,2023-09-11,CUST-0176,West,Stapler,Office Supplies,82.46,5,8.81
ORD-2024-11203,2023-05-03,CUST-0049,South,Sofa,Furniture,1115.42,9,325.39
ORD-2024-11204,2023-01-23,CUST-0059,South,Lamp,Furniture,598.97,4,99.7
ORD-2024-11205,2023-02-26,CUST-0196,North,Pens,Office Supplies,131.92,7,30.43
ORD-2024-11206,2023-01-21,CUST-0180,West,Sofa,Furniture,392.73,3,31.45
ORD-2024-11207,2023-09-23,CUST-0068,West,Stapler,Office Supplies,85.94,5,20.97
ORD-2024-11208,2023-03-20,CUST-0175,North,Pens,Office Supplies,172.99,8,21.74
ORD-2024-11209,2023-11-16,CUST-0001,North,Sofa,Furniture,453.68,3,159.37
ORD-2024-11210,2023-03-30,CUST-0122,North,Smartwatch,Electronics,784.23,4,246.06
ORD-2024-11211,2023-06-25,CUST-0151,East,Stapler,Office Supplies,84.83,4,7.69
ORD-2024-11212,2023-08-01,CUST-0038,South,Smartphone,Electronics,1598.23,8,132.49
ORD-2024-11213,2023-09-04,CUST-0061,West,Paper,Office Supplies,108.34,6,23.6
ORD-2024-11214,2023-11-30,CUST-0142,North,Headphones,Electronics,190.68,1,65.37
ORD-2024-11215,2023-02-24,CUST-0161,East,Chair,Furniture,611.51,5,216.95
ORD-2024-11216,2023-04-22,CUST-0052,South,Smartwatch,Electronics,1288.17,8,457.36
ORD-2024-11217,2023-07-06,CUST-0156,South,Chair,Furniture,449.34,3,85.95
ORD-2024-11218,2023-08-13,CUST-0120,South,Smartwatch,Electronics,692.1,3,260.69
ORD-2024-11219,2023-07-10,CUST-0151,South,Smartwatch,Electronics,354.04,2,92.49
ORD-2024-11220,2023-04-07,CUST-0125,North,Tablet,Electronics,1539.11,8,349.72
ORD-2024-11221,2023-05-01,CUST-0122,North,Table,Furniture,144.9,1,23.83
ORD-2024-11222,2023-06-10,CUST-0127,North,Smartwatch,Electronics,1393.45,7,234.38
ORD-2024-11223,2023-02-11,CUST-0073,West,Smartphone,Electronics,557.91,3,168.72
ORD-2024-11224,2023-04-16,CUST-0131,East,Lamp,Furniture,310.25,2,74.98
ORD-2024-11225,2023-05-21,CUST-0147,South,Stapler,Office Supplies,160.17,9,36.05
ORD-2024-11226,2023-03-26,CUST-0009,East,Lamp,Furniture,1183.61,9,84.54
ORD-2024-11227,2023-08-26,CUST-0070,West,Chair,Furniture,166.77,1,23.08
ORD-2024-11228,2023-12-16,CUST-0082,West,Binder,Office Supplies,170.37,8,36.24
ORD-2024-11229,2023-08-11,CUST-0155,North,Laptop,Electronics,809.15,4,270.02
ORD-2024-11230,2023-04-20,CUST-0031,East,Laptop,Electronics,1339.85,7,227.38
ORD-2024-11231,2023-11-24,CUST-0086,West,Tablet,Electronics,378.75,2,90.83
ORD-2024-11232,2023-09-27,CUST-0092,North,Bookshelf,Furniture,656.23,4,118.05
ORD-2024-11233,2023-10-05,CUST-0027,North,Laptop,Electronics,199.14,1,36.65
ORD-2024-11234,2023-07-27,CUST-0033,South,Headphones,Electronics,195.55,1,74.39
ORD-2024-11235,2023-01-05,CUST-0082,East,Chair,Furniture,179.41,1,22.12
ORD-2024-11236,2023-01-25,CUST-0082,South,Headphones,Electronics,412.84,2,151.27
ORD-2024-11237,2023-05-26,CUST-0135,North,Laptop,Electronics,871.54,5,318.7
ORD-2024-11238,2023-02-07,CUST-0029,South,Envelopes,Office Supplies,23.41,1,9.05
ORD-2024-11239,2023-09-26,CUST-0169,West,Tablet,Electronics,645.75,3,148.33
ORD-2024-11240,2023-02-19,CUST-0178,West,Laptop,Electronics,1443.05,7,92.84
ORD-2024-11241,2023-02-25,CUST-0197,South,Sofa,Furniture,367.89,3,60.45
ORD-2024-11242,2023-08-25,CUST-0054,North,Binder,Office Supplies,214.15,9,14.17
ORD-2024-11243,2023-07-02,CUST-0086,West,Smartwatch,Electronics,201.17,1,24.15
ORD-2024-11244,2023-07-20,CUST-0123,West,Table,Furniture,924.94,6,309.09
ORD-2024-11245,2023-07-12,CUST-0095,North,Smartwatch,Electronics,1902.44,9,120.67
ORD-2024-11246,2023-08-04,CUST-0081,East,Smartwatch,Electronics,1923.28,9,117.33
ORD-2024-11247,2023-08-01,CUST-0077,South,Lamp,Furniture,1213.35,8,280.49
ORD-2024-11248,2023-06-03,CUST-0157,South,Paper,Office Supplies,82.94,5,5.7
ORD-2024-11249,2023-05-11,CUST-0163,East,Envelopes,Office Supplies,175.34,8,39.41
ORD-2024-11250,2023-12-04,CUST-0060,East,Paper,Office Supplies,130.51,6,32.54
ORD-2024-11251,2023-08-08,CUST-0003,North,Binder,Office Supplies,82.64,4,7.8
ORD-2024-11252,2023-08-23,CUST-0164,East,Smartphone,Electronics,182.18,1,72.66
ORD-2024-11253,2023-03-19,CUST-0083,East,Envelopes,Office Supplies,132.58,6,31.57
ORD-2024-11254,2023-08-11,CUST-0060,North,Smartwatch,Electronics,1239.3,6,85.97
ORD-2024-11255,2023-10-06,CUST-0194,East,Table,Furniture,459.73,3,172.76
ORD-2024-11256,2023-10-23,CUST-0194,West,Lamp,Furniture,986.3,8,194.84
ORD-2024-11257,2023-07-28,CUST-0188,East,Binder,Office Supplies,139.5,8,53.83
ORD-2024-11258,2023-05-17,CUST-0090,South,Lamp,Furniture,479.75,3,37.2
ORD-2024-11259,2023-04-22,CUST-0120,West,Smartphone,Electronics,591.21,3,153.6
ORD-2024-11260,2023-10-08,CUST-0042,West,Smartphone,Electronics,170.29,1,35.08
ORD-2024-11261,2023-06-13,CUST-0038,North,Envelopes,Office Supplies,20.52,1,5.84
ORD-2024-11262,2023-12-11,CUST-0116,North,Table,Furniture,1237.04,8,467.21
ORD-2024-11263,2023-02-26,CUST-0032,East,Smartphone,Electronics,1141.45,6,98.2
ORD-2024-11264,2023-10-30,CUST-0022,East,Lamp,Furniture,137.91,1,51.48
ORD-2024-11265,2023-06-12,CUST-0101,East,Sofa,Furniture,1154.83,7,234.51
ORD-2024-11266,2023-05-18,CUST-0025,South,Bookshelf,Furniture,1100.94,8,209.02
ORD-2024-11267,2023-10-29,CUST-0021,South,Smartwatch,Electronics,191.36,1,27.22
ORD-2024-11268,2023-02-02,CUST-0091,West,Sofa,Furniture,528.82,4,53.63
ORD-2024-11269,2023-11-09,CUST-0144,West,Paper,Office Supplies,157.05,8,44.71
ORD-2024-11270,2023-06-24,CUST-0159,West,Smartwatch,Electronics,361.11,2,20.7
ORD-2024-11271,2023-08-19,CUST-0146,North,Envelopes,Office Supplies,19.68,1,3.48
ORD-2024-11272,2023-02-28,CUST-0167,West,Chair,Furniture,285.74,2,55.48
ORD-2024-11273,2023-12-28,CUST-0094,South,Headphones,Electronics,524.21,3,106.36
ORD-2024-11274,2023-11-20,CUST-0166,North,Bookshelf,Furniture,647.49,5,135.64
ORD-2024-11275,2023-08-17,CUST-0126,South,Chair,Furniture,1386.89,9,282.69
ORD-2024-11276,2023-06-12,CUST-0128,East,Lamp,Furniture,515.96,3,31.82
ORD-2024-11277,2023-10-28,CUST-0135,West,Smartphone,Electronics,1607.87,8,156.5
ORD-2024-11278,2023-08-22,CUST-0105,West,Stapler,Office Supplies,115.1,7,13.74
ORD-2024-11279,2023-07-03,CUST-0032,West,Tablet,Electronics,375.33,2,65.77
ORD-2024-11280,2023-05-15,CUST-0040,South,Paper,Office Supplies,62.66,3,22.24
ORD-2024-11281,2023-08-09,CUST-0134,South,Bookshelf,Furniture,988.8,6,81.91
ORD-2024-11282,2023-08-04,CUST-0163,West,Stapler,Office Supplies,37.07,2,7.05
ORD-2024-11283,2023-08-29,CUST-0116,North,Binder,Office Supplies,119.18,6,43.35
ORD-2024-11284,2023-12-24,CUST-0052,North,Stapler,Office Supplies,61.85,3,7.88
ORD-2024-11285,2023-02-24,CUST-0193,East,Tablet,Electronics,554.29,3,84.42
ORD-2024-11286,2023-08-03,CUST-0184,West,Binder,Office Supplies,131.16,6,26.4
ORD-2024-11287,2023-05-15,CUST-0157,North,Laptop,Electronics,1384.78,7,381.16
ORD-2024-11288,2023-12-24,CUST-0095,North,Envelopes,Office Supplies,99.82,6,37.85
ORD-2024-11289,2023-02-05,CUST-0155,East,Smartphone,Electronics,1109.01,5,120.98
ORD-2024-11290,2023-05-22,CUST-0120,West,Smartwatch,Electronics,1173.65,6,105.16
ORD-2024-11291,2023-07-24,CUST-0182,North,Smartphone,Electronics,1590.86,9,160.34
ORD-2024-11292,2023-08-24,CUST-0055,North,Bookshelf,Furniture,410.2,3,156.93
ORD-2024-11293,2023-06-03,CUST-0102,East,Binder,Office Supplies,46.08,2,18.43
ORD-2024-11294,2023-06-20,CUST-0024,South,Bookshelf,Furniture,715.66,4,260.69
ORD-2024-11295,2023-10-27,CUST-0158,North,Stapler,Office Supplies,69.48,3,27.37
ORD-2024-11296,2023-04-25,CUST-0122,North,Sofa,Furniture,904.57,7,337.05
ORD-2024-11297,2023-10-24,CUST-0091,South,Smartwatch,Electronics,1478.23,8,323.71
ORD-2024-11298,2023-09-26,CUST-0061,East,Headphones,Electronics,1276.69,6,125.04
ORD-2024-11299,2023-05-29,CUST-0178,West,Pens,Office Supplies,213.2,9,57.48
ORD-2024-11300,2023-07-15,CUST-0153,East,Smartphone,Electronics,429.97,2,35.91
ORD-2024-11301,2023-06-03,CUST-0048,West,Tablet,Electronics,722.36,4,211.46
ORD-2024-11302,2023-05-10,CUST-0141,North,Bookshelf,Furniture,533.1,4,152.99
ORD-2024-11303,2023-07-19,CUST-0021,South,Table,Furniture,1193.56,7,394.44
ORD-2024-11304,2023-01-29,CUST-0101,North,Pens,Office Supplies,71.28,4,16.65
ORD-2024-11305,2023-11-22,CUST-0191,East,Sofa,Furniture,629.69,5,91.29
ORD-2024-11306,2023-01-10,CUST-0193,East,Paper,Office Supplies,46.21,2,3.96
ORD-2024-11307,2023-02-02,CUST-0193,South,Headphones,Electronics,1735.03,8,353.36
ORD-2024-11308,2023-03-24,CUST-0063,North,Tablet,Electronics,188.67,1,21.53
ORD-2024-11309,2023-05-13,CUST-0039,North,Bookshelf,Furniture,891.5,7,179.83
ORD-2024-11310,2023-06-24,CUST-0184,East,Smartwatch,Electronics,1447.09,9,192.94
ORD-2024-11311,2023-01-16,CUST-0075,North,Table,Furniture,325.85,2,24.18
ORD-2024-11312,2023-11-15,CUST-0098,East,Smartphone,Electronics,1665.92,9,166.0
ORD-2024-11313,2023-09-22,CUST-0048,South,Tablet,Electronics,708.15,3,216.26
ORD-2024-11314,2023-03-15,CUST-0116,West,Lamp,Furniture,768.42,6,124.53
ORD-2024-11315,2023-09-16,CUST-0188,West,Lamp,Furniture,134.85,1,44.85
ORD-2024-11316,2023-11-28,CUST-0068,South,Headphones,Electronics,1658.89,7,331.4
ORD-2024-11317,2023-08-16,CUST-0050,South,Lamp,Furniture,1070.55,6,302.08
ORD-2024-11318,2023-10-05,CUST-0167,West,Pens,Office Supplies,161.44,9,17.77
ORD-2024-11319,2023-04-22,CUST-0085,South,Stapler,Office Supplies,148.68,7,22.18
ORD-2024-11320,2023-05-03,CUST-0100,South,Smartwatch,Electronics,604.84,3,150.3
ORD-2024-11321,2023-01-05,CUST-0086,South,Tablet,Electronics,924.23,5,245.39
ORD-2024-11322,2023-04-03,CUST-0125,South,Pens,Office Supplies,48.87,3,11.87
ORD-2024-11323,2023-07-10,CUST-0187,East,Paper,Office Supplies,64.13,3,7.62
ORD-2024-11324,2023-05-03,CUST-0099,West,Envelopes,Office Supplies,38.16,2,7.28
ORD-2024-11325,2023-09-29,CUST-0095,East,Headphones,Electronics,198.48,1,36.07
ORD-2024-11326,2023-04-13,CUST-0062,South,Binder,Office Supplies,71.68,3,19.12
ORD-2024-11327,2023-01-28,CUST-0055,South,Sofa,Furniture,1108.0,7,167.15
ORD-2024-11328,2023-01-08,CUST-0085,North,Binder,Office Supplies,134.07,8,7.02
ORD-2024-11329,2023-09-06,CUST-0117,East,Stapler,Office Supplies,191.42,8,44.65
ORD-2024-11330,2023-01-17,CUST-0124,North,Smartphone,Electronics,1149.6,6,192.27
ORD-2024-11331,2023-08-06,CUST-0157,North,Lamp,Furniture,1232.17,8,356.41
ORD-2024-11332,2023-02-04,CUST-0013,North,Lamp,Furniture,831.31,5,168.2
ORD-2024-11333,2023-01-01,CUST-0103,East,Smartphone,Electronics,953.92,4,357.04
ORD-2024-11334,2023-09-09,CUST-0026,West,Tablet,Electronics,555.21,3,85.11
ORD-2024-11335,2023-10-25,CUST-0182,North,Lamp,Furniture,251.71,2,91.68
ORD-2024-11336,2023-08-15,CUST-0079,North,Sofa,Furniture,872.42,6,45.0
ORD-2024-11337,2023-12-10,CUST-0093,North,Paper,Office Supplies,108.11,5,35.4
ORD-2024-11338,2023-03-27,CUST-0114,South,Paper,Office Supplies,129.56,8,25.15
ORD-2024-11339,2023-02-23,CUST-0037,East,Headphones,Electronics,1036.35,5,383.06
ORD-2024-11340,2023-06-29,CUST-0122,East,Table,Furniture,539.33,4,214.99
ORD-2024-11341,2023-10-31,CUST-0008,West,Laptop,Electronics,834.24,5,95.28
ORD-2024-11342,2023-02-27,CUST-0191,West,Envelopes,Office Supplies,145.87,7,31.81
ORD-2024-11343,2023-08-21,CUST-0078,East,Table,Furniture,896.18,7,322.62
ORD-2024-11344,2023-12-22,CUST-0184,West,Sofa,Furniture,143.89,1,8.53
ORD-2024-11345,2023-09-22,CUST-0139,East,Pens,Office Supplies,118.78,5,34.76
ORD-2024-11346,2023-04-02,CUST-0140,West,Smartwatch,Electronics,709.47,3,208.86
ORD-2024-11347,2023-06-27,CUST-0137,North,Smartphone,Electronics,1063.13,6,68.16
ORD-2024-11348,2023-10-27,CUST-0019,South,Sofa,Furniture,451.54,3,97.92
ORD-2024-11349,2023-03-23,CUST-0146,South,Smartphone,Electronics,574.98,3,88.85
ORD-2024-11350,2023-11-07,CUST-0063,North,Pens,Office Supplies,68.19,4,20.03
ORD-2024-11351,2023-03-13,CUST-0094,North,Lamp,Furniture,847.59,5,79.74
ORD-2024-11352,2023-12-22,CUST-0142,West,Stapler,Office Supplies,97.27,5,31.62
ORD-2024-11353,2023-09-17,CUST-0114,West,Paper,Office Supplies,111.4,5,37.6
ORD-2024-11354,2023-06-22,CUST-0117,East,Pens,Office Supplies,22.02,1,7.35
ORD-2024-11355,2023-04-18,CUST-0108,West,Pens,Office Supplies,113.2,5,7.61
ORD-2024-11356,2023-11-25,CUST-0128,South,Tablet,Electronics,1127.05,6,408.28
ORD-2024-11357,2023-06-06,CUST-0192,South,Paper,Office Supplies,136.49,8,17.97
ORD-2024-11358,2023-05-14,CUST-0092,North,Tablet,Electronics,1424.57,6,501.51
ORD-2024-11359,2023-03-12,CUST-0052,South,Paper,Office Supplies,197.54,9,50.03
ORD-2024-11360,2023-06-07,CUST-0027,South,Sofa,Furniture,1236.24,8,245.03
ORD-2024-11361,2023-01-18,CUST-0087,North,Headphones,Electronics,180.64,1,40.11
ORD-2024-11362,2023-06-21,CUST-0108,West,Laptop,Electronics,709.5,3,225.87
ORD-2024-11363,2023-10-07,CUST-0115,East,Envelopes,Office Supplies,148.65,9,37.49
ORD-2024-11364,2023-06-17,CUST-0181,East,Smartwatch,Electronics,1407.14,6,357.65
ORD-2024-11365,2023-01-14,CUST-0134,East,Tablet,Electronics,1357.4,7,99.45
ORD-2024-11366,2023-02-07,CUST-0044,East,Tablet,Electronics,588.52,3,56.93
ORD-2024-11367,2023-11-04,CUST-0131,East,Paper,Office Supplies,98.93,5,26.77
ORD-2024-11368,2023-01-26,CUST-0186,East,Sofa,Furniture,544.4,4,160.21
ORD-2024-11369,2023-03-18,CUST-0182,West,Smartwatch,Electronics,825.62,5,290.5
ORD-2024-11370,2023-01-28,CUST-0128,South,Headphones,Electronics,772.46,4,111.64
ORD-2024-11371,2023-09-02,CUST-0025,North,Tablet,Electronics,205.21,1,71.93
ORD-2024-11372,2023-05-22,CUST-0127,North,Chair,Furniture,439.48,3,167.33
ORD-2024-11373,2023-02-25,CUST-0163,East,Smartphone,Electronics,1892.36,8,313.17
ORD-2024-11374,2023-08-03,CUST-0182,North,Paper,Office Supplies,147.77,7,56.69
ORD-2024-11375,2023-11-05,CUST-0175,East,Binder,Office Supplies,48.37,3,6.15
ORD-2024-11376,2023-01-18,CUST-0093,West,Headphones,Electronics,1272.04,6,354.62
ORD-2024-11377,2023-10-30,CUST-0077,North,Lamp,Furniture,1306.54,9,210.06
ORD-2024-11378,2023-12-13,CUST-0122,West,Smartwatch,Electronics,899.3,4,87.47
ORD-2024-11379,2023-09-02,CUST-0001,North,Sofa,Furniture,559.94,4,111.59
ORD-2024-11380,2023-06-10,CUST-0003,East,Laptop,Electronics,554.24,3,82.15
ORD-2024-11381,2023-09-03,CUST-0006,North,Binder,Office Supplies,20.77,1,7.7
ORD-2024-11382,2023-05-05,CUST-0178,North,Headphones,Electronics,1828.6,8,122.4
ORD-2024-11383,2023-08-24,CUST-0021,West,Laptop,Electronics,362.16,2,63.29
ORD-2024-11384,2023-06-28,CUST-0037,West,Lamp,Furniture,758.81,6,167.43
ORD-2024-11385,2023-01-08,CUST-0021,North,Envelopes,Office Supplies,105.41,5,38.83
ORD-2024-11386,2023-09-02,CUST-0169,East,Headphones,Electronics,1016.53,5,166.06
ORD-2024-11387,2023-11-13,CUST-0034,South,Tablet,Electronics,206.87,1,59.16
ORD-2024-11388,2023-10-13,CUST-0038,West,Envelopes,Office Supplies,89.68,4,31.03
ORD-2024-11389,2023-08-09,CUST-0107,West,Stapler,Office Supplies,19.31,1,3.71
ORD-2024-11390,2023-01-15,CUST-0027,South,Envelopes,Office Supplies,158.38,7,17.37
ORD-2024-11391,2023-11-15,CUST-0120,North,Laptop,Electronics,795.29,4,190.64
ORD-2024-11392,2023-09-17,CUST-0080,North,Headphones,Electronics,1719.19,9,258.57
ORD-2024-11393,2023-01-02,CUST-0149,South,Pens,Office Supplies,128.53,6,14.2
ORD-2024-11394,2023-07-31,CUST-0083,West,Table,Furniture,519.3,3,66.23
ORD-2024-11395,2023-02-18,CUST-0105,North,Pens,Office Supplies,180.94,9,51.52
ORD-2024-11396,2023-07-30,CUST-0088,West,Envelopes,Office Supplies,82.65,5,14.74
ORD-2024-11397,2023-03-06,CUST-0181,East,Pens,Office Supplies,158.1,7,56.57
ORD-2024-11398,2023-08-05,CUST-0105,West,Sofa,Furniture,1267.32,8,452.59
ORD-2024-11399,2023-02-16,CUST-0129,East,Smartwatch,Electronics,336.97,2,44.33
ORD-2024-11400,2023-03-13,CUST-0029,South,Sofa,Furniture,630.67,5,217.95
ORD-2024-11401,2023-08-08,CUST-0146,North,Binder,Office Supplies,90.69,4,29.92
ORD-2024-11402,2023-03-30,CUST-0111,West,Sofa,Furniture,1042.06,6,249.98
ORD-2024-11403,2023-08-25,CUST-0128,South,Binder,Office Supplies,70.73,3,16.03
ORD-2024-11404,2023-04-21,CUST-0101,South,Stapler,Office Supplies,72.48,4,17.23
ORD-2024-11405,2023-04-08,CUST-0060,West,Laptop,Electronics,878.78,5,170.89
ORD-2024-11406,2023-04-18,CUST-0162,West,Table,Furniture,1322.41,9,314.75
ORD-2024-11407,2023-05-24,CUST-0035,South,Smartphone,Electronics,578.9,3,36.16
ORD-2024-11408,2023-08-31,CUST-0195,West,Table,Furniture,781.81,6,217.98
ORD-2024-11409,2023-07-29,CUST-0026,South,Envelopes,Office Supplies,81.47,4,5.05
ORD-2024-11410,2023-02-24,CUST-0019,West,Pens,Office Supplies,20.27,1,2.03
ORD-2024-11411,2023-01-20,CUST-0139,North,Headphones,Electronics,186.95,1,47.66
ORD-2024-11412,2023-09-17,CUST-0039,South,Lamp,Furniture,302.85,2,17.74
ORD-2024-11413,2023-12-19,CUST-0156,West,Sofa,Furniture,938.07,6,363.04
ORD-2024-11414,2023-08-24,CUST-0092,West,Paper,Office Supplies,203.64,9,33.2
ORD-2024-11415,2023-08-02,CUST-0091,West,Smartwatch,Electronics,992.54,6,300.99
ORD-2024-11416,2023-08-14,CUST-0048,West,Table,Furniture,822.82,5,284.94
ORD-2024-11417,2023-02-02,CUST-0165,West,Tablet,Electronics,2033.03,9,587.45
ORD-2024-11418,2023-10-14,CUST-0172,West,Tablet,Electronics,576.91,3,72.21
ORD-2024-11419,2023-06-01,CUST-0091,South,Stapler,Office Supplies,179.61,8,41.06
ORD-2024-11420,2023-10-03,CUST-0130,West,Tablet,Electronics,1526.96,9,304.08
ORD-2024-11421,2023-04-21,CUST-0061,West,Pens,Office Supplies,48.74,3,12.97
ORD-2024-11422,2023-11-21,CUST-0002,East,Headphones,Electronics,878.77,5,283.01
ORD-2024-11423,2023-10-11,CUST-0067,East,Table,Furniture,572.41,4,176.8
ORD-2024-11424,2023-10-31,CUST-0158,East,Stapler,Office Supplies,161.92,9,41.55
ORD-2024-11425,2023-09-14,CUST-0046,North,Smartwatch,Electronics,1562.51,9,217.43
ORD-2024-11426,2023-02-28,CUST-0192,South,Bookshelf,Furniture,1136.01,7,191.65
ORD-2024-11427,2023-09-18,CUST-0191,North,Bookshelf,Furniture,556.69,4,59.7
ORD-2024-11428,2023-01-29,CUST-0106,East,Stapler,Office Supplies,52.44,3,4.71
ORD-2024-11429,2023-07-05,CUST-0180,North,Smartphone,Electronics,769.14,4,75.33
ORD-2024-11430,2023-04-21,CUST-0093,South,Smartphone,Electronics,598.24,3,100.89
ORD-2024-11431,2023-04-13,CUST-0014,South,Bookshelf,Furniture,756.58,5,78.96
ORD-2024-11432,2023-07-27,CUST-0078,North,Binder,Office Supplies,18.35,1,1.47
ORD-2024-11433,2023-01-07,CUST-0024,West,Stapler,Office Supplies,110.47,6,42.95
ORD-2024-11434,2023-08-03,CUST-0080,South,Table,Furniture,1023.1,6,260.07
ORD-2024-11435,2023-11-28,CUST-0127,West,Pens,Office Supplies,129.29,7,19.7
ORD-2024-11436,2023-04-14,CUST-0169,South,Laptop,Electronics,735.66,4,180.93
ORD-2024-11437,2023-05-05,CUST-0146,North,Bookshelf,Furniture,879.93,5,246.4
ORD-2024-11438,2023-05-01,CUST-0037,West,Smartphone,Electronics,197.62,1,11.89
ORD-2024-11439,2023-09-22,CUST-0019,West,Lamp,Furniture,1325.28,9,177.02
ORD-2024-11440,2023-10-09,CUST-0046,West,Bookshelf,Furniture,725.4,5,179.86
ORD-2024-11441,2023-06-06,CUST-0077,East,Sofa,Furniture,240.52,2,89.86
ORD-2024-11442,2023-02-28,CUST-0047,East,Pens,Office Supplies,23.47,1,8.88
ORD-2024-11443,2023-04-07,CUST-0186,South,Envelopes,Office Supplies,174.39,8,51.33
ORD-2024-11444,2023-09-17,CUST-0095,West,Table,Furniture,1197.05,8,63.92
ORD-2024-11445,2023-01-09,CUST-0087,East,Laptop,Electronics,1177.34,5,209.31
ORD-2024-11446,2023-05-21,CUST-0084,South,Envelopes,Office Supplies,41.71,2,11.24
ORD-2024-11447,2023-01-30,CUST-0050,North,Smartphone,Electronics,351.31,2,20.99
ORD-2024-11448,2023-05-14,CUST-0061,South,Chair,Furniture,164.1,1,14.55
ORD-2024-11449,2023-03-30,CUST-0025,East,Stapler,Office Supplies,155.34,9,40.08
ORD-2024-11450,2023-03-28,CUST-0023,South,Chair,Furniture,654.51,4,57.31
ORD-2024-11451,2023-10-21,CUST-0040,West,Bookshelf,Furniture,1388.9,8,258.67
ORD-2024-11452,2023-02-03,CUST-0188,West,Envelopes,Office Supplies,206.18,9,77.37
ORD-2024-11453,2023-02-09,CUST-0086,North,Binder,Office Supplies,117.23,5,15.94
ORD-2024-11454,2023-03-25,CUST-0087,North,Lamp,Furniture,1325.71,8,425.18
ORD-2024-11455,2023-03-09,CUST-0192,South,Lamp,Furniture,280.91,2,91.22
ORD-2024-11456,2023-01-15,CUST-0107,East,Paper,Office Supplies,102.27,5,28.79
ORD-2024-11457,2023-05-17,CUST-0087,East,Sofa,Furniture,160.71,1,42.22
ORD-2024-11458,2023-11-06,CUST-0033,South,Tablet,Electronics,1939.57,9,535.11
ORD-2024-11459,2023-03-18,CUST-0120,East,Headphones,Electronics,706.23,3,237.5
ORD-2024-11460,2023-09-30,CUST-0179,East,Smartwatch,Electronics,792.5,4,121.75
ORD-2024-11461,2023-11-28,CUST-0017,North,Smartwatch,Electronics,1349.07,8,507.49
ORD-2024-11462,2023-03-20,CUST-0121,West,Laptop,Electronics,409.47,2,96.74
ORD-2024-11463,2023-01-20,CUST-0161,North,Stapler,Office Supplies,140.52,6,29.57
ORD-2024-11464,2023-03-24,CUST-0155,North,Smartwatch,Electronics,1009.81,6,337.81
ORD-2024-11465,2023-04-20,CUST-0051,East,Pens,Office Supplies,68.92,3,15.14
ORD-2024-11466,2023-03-25,CUST-0057,East,Sofa,Furniture,307.72,2,27.72
ORD-2024-11467,2023-09-20,CUST-0180,West,Smartphone,Electronics,1228.97,6,70.8
ORD-2024-11468,2023-04-16,CUST-0150,North,Chair,Furniture,128.72,1,20.69
ORD-2024-11469,2023-10-05,CUST-0009,South,Bookshelf,Furniture,448.17,3,103.57
ORD-2024-11470,2023-12-22,CUST-0048,South,Table,Furniture,886.87,7,305.01
ORD-2024-11471,2023-06-17,CUST-0146,East,Paper,Office Supplies,130.13,6,19.97
ORD-2024-11472,2023-04-09,CUST-0192,East,Stapler,Office Supplies,157.72,8,21.87
ORD-2024-11473,2023-05-21,CUST-0009,West,Binder,Office Supplies,36.26,2,8.34
ORD-2024-11474,2023-12-08,CUST-0176,East,Pens,Office Supplies,114.53,7,43.14
ORD-2024-11475,2023-05-21,CUST-0114,East,Lamp,Furniture,495.89,3,81.96
ORD-2024-11476,2023-04-28,CUST-0152,North,Stapler,Office Supplies,33.63,2,8.76
ORD-2024-11477,2023-12-26,CUST-0116,East,Laptop,Electronics,1502.1,9,567.49
ORD-2024-11478,2023-06-11,CUST-0095,West,Bookshelf,Furniture,382.45,3,44.34
ORD-2024-11479,2023-01-02,CUST-0065,West,Smartwatch,Electronics,1066.87,6,321.23
ORD-2024-11480,2023-09-04,CUST-0103,South,Tablet,Electronics,490.04,3,131.51
ORD-2024-11481,2023-12-10,CUST-0136,South,Binder,Office Supplies,160.28,7,57.89
ORD-2024-11482,2023-08-10,CUST-0160,South,Smartwatch,Electronics,231.44,1,69.83
ORD-2024-11483,2023-12-12,CUST-0017,West,Envelopes,Office Supplies,87.88,4,20.41
ORD-2024-11484,2023-11-04,CUST-0097,South,Bookshelf,Furniture,975.62,7,213.12
